squad,transfermarkt_id,transfermarkt_url
FC Winterthur,242,https://www.transfermarkt.com/fc-winterthur/startseite/verein/242
Cannes,16803,https://www.transfermarkt.com/as-cannes-b/startseite/verein/16803
Austria Wien,14,https://www.transfermarkt.com/fk-austria-wien/startseite/verein/14
Austria Salzburg,11853,https://www.transfermarkt.com/sv-austria-salzburg/startseite/verein/11853
Guangzhou Evg,Not found,Not found
Tosno,Not found,Not found
Ural,Not found,Not found
Ankaraspor,2944,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944
NK Celje,710,https://www.transfermarkt.com/nk-celje/startseite/verein/710
Des Moines Menace,5065,https://www.transfermarkt.com/des-moines-menace/startseite/verein/5065
Rotor Volgograd,3609,https://www.transfermarkt.com/rotor-volgograd/startseite/verein/3609
Jong AZ,Not found,Not found
Ajaccio,49984,https://www.transfermarkt.com/gfc-ajaccio-u19/startseite/verein/49984
NY Red Bulls II,Not found,Not found
FC Eindhoven,3892,https://www.transfermarkt.com/fc-eindhoven/startseite/verein/3892
Telstar,1434,https://www.transfermarkt.com/sc-telstar/startseite/verein/1434
Dorking Wand.,52299,https://www.transfermarkt.com/dorking-wanderers/startseite/verein/52299
Altrincham,2962,https://www.transfermarkt.com/altrincham-fc/startseite/verein/2962
Marinos,Not found,Not found
Reading FC,1032,https://www.transfermarkt.com/fc-reading/startseite/verein/1032
Harborough,87938,https://www.transfermarkt.com/harborough-town-u18/startseite/verein/87938
Miami FC,42814,https://www.transfermarkt.com/miami-fc/startseite/verein/42814
HJK Helsinki,1008,https://www.transfermarkt.com/hjk-helsinki/startseite/verein/1008
Koblenz,45062,https://www.transfermarkt.com/fc-cosmos-koblenz/startseite/verein/45062
Chelmsford,3698,https://www.transfermarkt.com/chelmsford-city/startseite/verein/3698
Monterey Bay,87631,https://www.transfermarkt.com/monterey-bay-fc/startseite/verein/87631
Saturn,Not found,Not found
Odd,Not found,Not found
Pirin Blagoevgrad,521,https://www.transfermarkt.com/ofk-pirin-blagoevgrad/startseite/verein/521
Limonest,51404,https://www.transfermarkt.com/fc-limonest/startseite/verein/51404
Wiener Neustadt,17444,https://www.transfermarkt.com/1-wiener-neustadter-sc/startseite/verein/17444
WSG Tirol,2446,https://www.transfermarkt.com/wsg-tirol/startseite/verein/2446
Admira,Not found,Not found
BSK BorÄa,Not found,Not found
Rot-WeiÃŸ Erfurt,Not found,Not found
Bidvest Wits,10680,https://www.transfermarkt.com/bidvest-wits-fc/startseite/verein/10680
Timbers 2,46719,https://www.transfermarkt.com/portland-timbers-2/startseite/verein/46719
Maccabi Tel Aviv FC,Not found,Not found
RoPS,Not found,Not found
Limerick FC,4286,https://www.transfermarkt.com/limerick-fc/startseite/verein/4286
TTM FC,Not found,Not found
Proodeftiki,2675,https://www.transfermarkt.com/proodeftiki-neolea/startseite/verein/2675
Melb Heart,Not found,Not found
InternaÈ›ional,Not found,Not found
Volendam,724,https://www.transfermarkt.com/fc-volendam/startseite/verein/724
Shelbourne FC,Not found,Not found
Met Donetsk,Not found,Not found
Maccabi Haifa FC,Not found,Not found
Gangwon,Not found,Not found
Busan I'Park,Not found,Not found
FC Khimki,Not found,Not found
