squad,transfermarkt_id,transfermarkt_url
San Antonio,92979,https://www.transfermarkt.com/san-antonio-bulo/startseite/verein/92979
Mohammedan,5700,https://www.transfermarkt.com/mohammedan-sc-dhaka-/startseite/verein/5700
Excelsior,798,https://www.transfermarkt.com/sbv-excelsior-rotterdam/startseite/verein/798
Lausanne-Sport,15446,https://www.transfermarkt.com/team-vaud-u21/startseite/verein/15446
Carlisle United,1220,https://www.transfermarkt.com/carlisle-united/startseite/verein/1220
Platense,928,https://www.transfermarkt.com/club-atletico-platense/startseite/verein/928
Sandhausen,254,https://www.transfermarkt.com/sv-sandhausen/startseite/verein/254
Slovan Bratislava,540,https://www.transfermarkt.com/slovan-bratislava/startseite/verein/540
Hapoel Tel Aviv,1017,https://www.transfermarkt.com/hapoel-tel-aviv/startseite/verein/1017
Rizespor,126,https://www.transfermarkt.com/caykur-rizespor/startseite/verein/126
Westerlo,968,https://www.transfermarkt.com/kvc-westerlo/startseite/verein/968
Wilmington,39623,https://www.transfermarkt.com/unc-wilmington-seahawks-unc-wilmington-/startseite/verein/39623
MSV Duisburg,52,https://www.transfermarkt.com/msv-duisburg/startseite/verein/52
Compostela,2855,https://www.transfermarkt.com/sd-compostela/startseite/verein/2855
Ingolstadt 04,4795,https://www.transfermarkt.com/fc-ingolstadt-04/startseite/verein/4795
Dresden,129,https://www.transfermarkt.com/sg-dynamo-dresden/startseite/verein/129
Ä°stanbulspor,924,https://www.transfermarkt.com/istanbulspor/startseite/verein/924
Vejle BK,443,https://www.transfermarkt.com/vejle-boldklub/startseite/verein/443
Casa Pia,3268,https://www.transfermarkt.com/casa-pia-ac/startseite/verein/3268
Unirea Urziceni,10442,https://www.transfermarkt.com/unirea-urziceni/startseite/verein/10442
Clinceni,113007,https://www.transfermarkt.com/lps-clinceni/startseite/verein/113007
CD Calahorra,4030,https://www.transfermarkt.com/cd-calahorra/startseite/verein/4030
Alverca,2521,https://www.transfermarkt.com/fc-alverca/startseite/verein/2521
Shanghai SIPG,27190,https://www.transfermarkt.com/shanghai-port/startseite/verein/27190
CD Extremadura,101648,https://www.transfermarkt.com/cd-extremadura-1924/startseite/verein/101648
Linense,50209,https://www.transfermarkt.com/real-balompedica-linense-b/startseite/verein/50209
Sport Recife,8718,https://www.transfermarkt.com/sport-club-do-recife/startseite/verein/8718
Gol Gohar,34744,https://www.transfermarkt.com/gol-gohar-sirjan-fc/startseite/verein/34744
Vaslui,105631,https://www.transfermarkt.com/csm-vaslui/startseite/verein/105631
Bristol City,698,https://www.transfermarkt.com/bristol-city/startseite/verein/698
CF Talavera de la Reina,47421,https://www.transfermarkt.com/cf-talavera-de-la-reina/startseite/verein/47421
PSV,383,https://www.transfermarkt.com/psv-eindhoven/startseite/verein/383
Palmeiras,1023,https://www.transfermarkt.com/se-palmeiras-sao-paulo/startseite/verein/1023
Lokomotiva,11194,https://www.transfermarkt.com/nk-lokomotiva-zagreb/startseite/verein/11194
CD Cieza,56725,https://www.transfermarkt.com/cd-cieza/startseite/verein/56725
Oxford United,988,https://www.transfermarkt.com/oxford-united/startseite/verein/988
RSD AlcalÃ¡,13436,https://www.transfermarkt.com/rsd-alcala/startseite/verein/13436
APOEL,2976,https://www.transfermarkt.com/hapoel-beer-sheva/startseite/verein/2976
Ergotelis,5220,https://www.transfermarkt.com/gs-ergotelis/startseite/verein/5220
FC Gifu,13600,https://www.transfermarkt.com/fc-gifu/startseite/verein/13600
Ehime FC,20682,https://www.transfermarkt.com/ehime-fc/startseite/verein/20682
Grenoble,1290,https://www.transfermarkt.com/grenoble-foot-38/startseite/verein/1290
Go Ahead Eag,1435,https://www.transfermarkt.com/go-ahead-eagles-deventer/startseite/verein/1435
Real PotosÃ­,966,https://www.transfermarkt.com/real-potosi/startseite/verein/966
Sanfrecce,2697,https://www.transfermarkt.com/sanfrecce-hiroshima/startseite/verein/2697
Bochum,80,https://www.transfermarkt.com/vfl-bochum/startseite/verein/80
Samsunspor,152,https://www.transfermarkt.com/samsunspor/startseite/verein/152
Paris FC,10004,https://www.transfermarkt.com/paris-fc/startseite/verein/10004
Pau FC,3166,https://www.transfermarkt.com/pau-fc/startseite/verein/3166
Sigma Olomouc,2311,https://www.transfermarkt.com/sk-sigma-olmutz/startseite/verein/2311
Amkar Perm,4128,https://www.transfermarkt.com/amkar-perm/startseite/verein/4128
Dynamo Mosc,121,https://www.transfermarkt.com/dinamo-moskau/startseite/verein/121
Mordovia,11126,https://www.transfermarkt.com/mordovia-saransk/startseite/verein/11126
Kaizer Chiefs,568,https://www.transfermarkt.com/kaizer-chiefs/startseite/verein/568
AmaZulu,9370,https://www.transfermarkt.com/amazulu-fc/startseite/verein/9370
Jeonbuk Hyundai,6502,https://www.transfermarkt.com/jeonbuk-hyundai-motors/startseite/verein/6502
Oldham Athletic,1078,https://www.transfermarkt.com/oldham-athletic/startseite/verein/1078
Club Portugalete,18691,https://www.transfermarkt.com/club-portugalete/startseite/verein/18691
Arsenal Tula,3729,https://www.transfermarkt.com/arsenal-tula/startseite/verein/3729
Yanbian Funde,8539,https://www.transfermarkt.com/yanbian-funde/startseite/verein/8539
Meppen,247,https://www.transfermarkt.com/sv-meppen/startseite/verein/247
Montedio,16190,https://www.transfermarkt.com/montedio-yamagata/startseite/verein/16190
Machida Zelvia,23568,https://www.transfermarkt.com/machida-zelvia/startseite/verein/23568
Livorno,1210,https://www.transfermarkt.com/as-livorno/startseite/verein/1210
Clermont Foot,3524,https://www.transfermarkt.com/clermont-foot-63/startseite/verein/3524
Cheltenham,3371,https://www.transfermarkt.com/cheltenham-town/startseite/verein/3371
Erzurum BB,129368,https://www.transfermarkt.com/erzurum-il-ozel-idaresi-spor/startseite/verein/129368
Crewe Alexandra,1042,https://www.transfermarkt.com/crewe-alexandra/startseite/verein/1042
Hibernian,903,https://www.transfermarkt.com/hibernian-fc/startseite/verein/903
Plymouth Argyle,2262,https://www.transfermarkt.com/plymouth-argyle/startseite/verein/2262
La Serena,5747,https://www.transfermarkt.com/deportes-la-serena/startseite/verein/5747
Tranmere Rovers,1074,https://www.transfermarkt.com/tranmere-rovers/startseite/verein/1074
Burnley,1132,https://www.transfermarkt.com/fc-burnley/startseite/verein/1132
Leyton Orient,1150,https://www.transfermarkt.com/leyton-orient/startseite/verein/1150
Grays Athletic,3685,https://www.transfermarkt.com/grays-athletic-fc/startseite/verein/3685
Bradford City,1027,https://www.transfermarkt.com/bradford-city/startseite/verein/1027
Stockport,1098,https://www.transfermarkt.com/stockport-county/startseite/verein/1098
Rochdale,1088,https://www.transfermarkt.com/afc-rochdale/startseite/verein/1088
Ross County,2759,https://www.transfermarkt.com/ross-county-fc/startseite/verein/2759
Newport County,3716,https://www.transfermarkt.com/newport-county/startseite/verein/3716
AFC United,8877,https://www.transfermarkt.com/athletic-eskilstuna/startseite/verein/8877
AFC Eskilstuna,8877,https://www.transfermarkt.com/athletic-eskilstuna/startseite/verein/8877
Sirius,7945,https://www.transfermarkt.com/ik-sirius/startseite/verein/7945
Ã–rgryte,1118,https://www.transfermarkt.com/orgryte-is/startseite/verein/1118
Coventry City,990,https://www.transfermarkt.com/coventry-city/startseite/verein/990
St Mirren,31036,https://www.transfermarkt.com/st-mirren-fc-u17/startseite/verein/31036
Fleetwood Town,11177,https://www.transfermarkt.com/fleetwood-town/startseite/verein/11177
Gateshead,3456,https://www.transfermarkt.com/fc-gateshead/startseite/verein/3456
Hartlepool Utd,2577,https://www.transfermarkt.com/hartlepool-united/startseite/verein/2577
Notts County,1045,https://www.transfermarkt.com/notts-county/startseite/verein/1045
Morecambe,3697,https://www.transfermarkt.com/fc-morecambe/startseite/verein/3697
Crawley Town,3537,https://www.transfermarkt.com/crawley-town/startseite/verein/3537
Burton Albion,2963,https://www.transfermarkt.com/burton-albion/startseite/verein/2963
Southend United,2793,https://www.transfermarkt.com/southend-united/startseite/verein/2793
Bournemouth,989,https://www.transfermarkt.com/afc-bournemouth/startseite/verein/989
Blackburn Rovers,164,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164
Dunfermline Ath.,1270,https://www.transfermarkt.com/dunfermline-athletic-fc/startseite/verein/1270
Huddersfield,1110,https://www.transfermarkt.com/huddersfield-town/startseite/verein/1110
Scunthorpe Utd,2964,https://www.transfermarkt.com/scunthorpe-united/startseite/verein/2964
Derry City,920,https://www.transfermarkt.com/derry-city/startseite/verein/920
Chorley,13286,https://www.transfermarkt.com/chorley-fc/startseite/verein/13286
Sydney FC,8054,https://www.transfermarkt.com/sydney-fc/startseite/verein/8054
Shamrock Rovers,3258,https://www.transfermarkt.com/shamrock-rovers/startseite/verein/3258
Spennymoor,45922,https://www.transfermarkt.com/spennymoor-town/startseite/verein/45922
Torquay United,1218,https://www.transfermarkt.com/torquay-united/startseite/verein/1218
Wycombe,2805,https://www.transfermarkt.com/wycombe-wanderers/startseite/verein/2805
Millwall,1028,https://www.transfermarkt.com/fc-millwall/startseite/verein/1028
Sheffield Utd,350,https://www.transfermarkt.com/sheffield-united/startseite/verein/350
Salford City,34888,https://www.transfermarkt.com/salford-city/startseite/verein/34888
St Albans City,3826,https://www.transfermarkt.com/st-albans-city/startseite/verein/3826
Ayr United,1192,https://www.transfermarkt.com/ayr-united-fc/startseite/verein/1192
Aberdeen,370,https://www.transfermarkt.com/aberdeen-fc/startseite/verein/370
Yeovil Town,972,https://www.transfermarkt.com/yeovil-town/startseite/verein/972
Botev Plovdiv,2531,https://www.transfermarkt.com/botev-plovdiv/startseite/verein/2531
AlbinoLeffe,4541,https://www.transfermarkt.com/uc-albinoleffe/startseite/verein/4541
Mansfield Town,3820,https://www.transfermarkt.com/mansfield-town/startseite/verein/3820
Luton Town,1031,https://www.transfermarkt.com/luton-town/startseite/verein/1031
Waterford United,32630,https://www.transfermarkt.com/fc-waterford-u19/startseite/verein/32630
Kilmarnock,2553,https://www.transfermarkt.com/kilmarnock-fc/startseite/verein/2553
Cambridge Utd,986,https://www.transfermarkt.com/cambridge-united/startseite/verein/986
Woking,2796,https://www.transfermarkt.com/fc-woking/startseite/verein/2796
Aldershot Town,3717,https://www.transfermarkt.com/aldershot-town/startseite/verein/3717
Northampton,1302,https://www.transfermarkt.com/northampton-town/startseite/verein/1302
AFC Wimbledon,3884,https://www.transfermarkt.com/afc-wimbledon/startseite/verein/3884
Swindon Town,352,https://www.transfermarkt.com/swindon-town/startseite/verein/352
Eastbourne Bor,3713,https://www.transfermarkt.com/eastbourne-borough/startseite/verein/3713
BATE Borisov,713,https://www.transfermarkt.com/bate-borisov/startseite/verein/713
Gillingham,2814,https://www.transfermarkt.com/fc-gillingham/startseite/verein/2814
Aalesund,5619,https://www.transfermarkt.com/aalesunds-fk/startseite/verein/5619
Panserraikos,3385,https://www.transfermarkt.com/panserraikos/startseite/verein/3385
Figueirense,4064,https://www.transfermarkt.com/figueirense-fc/startseite/verein/4064
Wrexham,1112,https://www.transfermarkt.com/afc-wrexham/startseite/verein/1112
Walsall,899,https://www.transfermarkt.com/fc-walsall/startseite/verein/899
Shrewsbury,3054,https://www.transfermarkt.com/shrewsbury-town/startseite/verein/3054
West Ham United,379,https://www.transfermarkt.com/west-ham-united/startseite/verein/379
Guingamp,855,https://www.transfermarkt.com/ea-guingamp/startseite/verein/855
Al Ahly,7,https://www.transfermarkt.com/el-ahly-kairo/startseite/verein/7
Salisbury City,14773,https://www.transfermarkt.com/salisbury-city-aufgel-/startseite/verein/14773
Eastbourne,3713,https://www.transfermarkt.com/eastbourne-borough/startseite/verein/3713
Macclesfield,85287,https://www.transfermarkt.com/fc-macclesfield/startseite/verein/85287
FC 93,9497,https://www.transfermarkt.com/fc-hanau-93/startseite/verein/9497
Port Vale,1211,https://www.transfermarkt.com/fc-port-vale/startseite/verein/1211
Harriers,1195,https://www.transfermarkt.com/kidderminster-harriers/startseite/verein/1195
Exeter City,6699,https://www.transfermarkt.com/exeter-city/startseite/verein/6699
Eastleigh,10391,https://www.transfermarkt.com/eastleigh-fc/startseite/verein/10391
Lincoln City,1198,https://www.transfermarkt.com/lincoln-city/startseite/verein/1198
Chivas USA,6642,https://www.transfermarkt.com/cd-chivas-usa/startseite/verein/6642
Stevenage,3684,https://www.transfermarkt.com/fc-stevenage/startseite/verein/3684
Colchester Utd,1060,https://www.transfermarkt.com/colchester-united/startseite/verein/1060
Tianjin TEDA,3187,https://www.transfermarkt.com/tianjin-teda/startseite/verein/3187
Boreham Wood,3867,https://www.transfermarkt.com/fc-boreham-wood/startseite/verein/3867
Maidenhead Utd,7123,https://www.transfermarkt.com/maidenhead-united/startseite/verein/7123
Chesham United,9153,https://www.transfermarkt.com/chesham-united/startseite/verein/9153
Kettering Town,3825,https://www.transfermarkt.com/kettering-town/startseite/verein/3825
Tamworth,3539,https://www.transfermarkt.com/tamworth-fc/startseite/verein/3539
Louisville City,46316,https://www.transfermarkt.com/louisville-city-fc/startseite/verein/46316
Nashville,63966,https://www.transfermarkt.com/nashville-sc/startseite/verein/63966
Lexington SC,103004,https://www.transfermarkt.com/lexington-sc/startseite/verein/103004
Chesterfield,1219,https://www.transfermarkt.com/fc-chesterfield/startseite/verein/1219
Stafford Rangers,4295,https://www.transfermarkt.com/stafford-rangers/startseite/verein/4295
Utrecht,200,https://www.transfermarkt.com/fc-utrecht/startseite/verein/200
Cape Town City,2303,https://www.transfermarkt.com/cape-town-city-fc/startseite/verein/2303
Bristol Rovers,2455,https://www.transfermarkt.com/bristol-rovers/startseite/verein/2455
Mattersburg,84088,https://www.transfermarkt.com/mattersburger-sportverein-2020/startseite/verein/84088
Raith Rovers,2795,https://www.transfermarkt.com/raith-rovers-fc/startseite/verein/2795
Universitario,6593,https://www.transfermarkt.com/universitario-de-deportes/startseite/verein/6593
Kidderminster,1195,https://www.transfermarkt.com/kidderminster-harriers/startseite/verein/1195
Oxford City,22563,https://www.transfermarkt.com/oxford-city-fc/startseite/verein/22563
Harrogate,12020,https://www.transfermarkt.com/harrogate-town/startseite/verein/12020
Partick Thistle,2760,https://www.transfermarkt.com/partick-thistle-fc/startseite/verein/2760
Alloa Athletic,3020,https://www.transfermarkt.com/alloa-athletic-fc/startseite/verein/3020
RBC Roosendaal,1227,https://www.transfermarkt.com/rbc-roosendaal/startseite/verein/1227
Cork City,27774,https://www.transfermarkt.com/cork-city-fc/startseite/verein/27774
Sligo Rovers,8780,https://www.transfermarkt.com/sligo-rovers/startseite/verein/8780
Chester City,281,https://www.transfermarkt.com/manchester-city/startseite/verein/281
Hereford United,3064,https://www.transfermarkt.com/hereford-united-aufgel-/startseite/verein/3064
Inverness CT,2451,https://www.transfermarkt.com/inverness-caledonian-thistle-fc/startseite/verein/2451
Solihull Moors,12335,https://www.transfermarkt.com/solihull-moors/startseite/verein/12335
York City,40058,https://www.transfermarkt.com/new-york-city-fc/startseite/verein/40058
Torquay,1218,https://www.transfermarkt.com/torquay-united/startseite/verein/1218
Los Angeles Force,81602,https://www.transfermarkt.com/los-angeles-force/startseite/verein/81602
Mouscron,112610,https://www.transfermarkt.com/stade-mouscronnois/startseite/verein/112610
Brasil de Pelotas,10560,https://www.transfermarkt.com/gremio-esportivo-brasil-rs-/startseite/verein/10560
Boulogne,7042,https://www.transfermarkt.com/us-boulogne/startseite/verein/7042
Sutton United,3052,https://www.transfermarkt.com/sutton-united/startseite/verein/3052
Chattanooga FC,33293,https://www.transfermarkt.com/chattanooga-fc/startseite/verein/33293
Grazer AK,316,https://www.transfermarkt.com/grazer-ak-1902/startseite/verein/316
Cove Rangers FC,8933,https://www.transfermarkt.com/cove-rangers-fc/startseite/verein/8933
Aarau,116,https://www.transfermarkt.com/fc-aarau/startseite/verein/116
Southport,9829,https://www.transfermarkt.com/southport-fc/startseite/verein/9829
Miramar Misiones,7477,https://www.transfermarkt.com/miramar-misiones/startseite/verein/7477
Virton,1199,https://www.transfermarkt.com/royal-excelsior-virton/startseite/verein/1199
Braintree Town,6340,https://www.transfermarkt.com/braintree-town/startseite/verein/6340
Maidstone Utd,76355,https://www.transfermarkt.com/maidstone-united-1897-/startseite/verein/76355
Unterhaching,66,https://www.transfermarkt.com/spvgg-unterhaching/startseite/verein/66
Energie Cottbus,25,https://www.transfermarkt.com/fc-energie-cottbus/startseite/verein/25
Coquimbo Unido,11004,https://www.transfermarkt.com/coquimbo-unido/startseite/verein/11004
Egaleo,2984,https://www.transfermarkt.com/ao-egaleo/startseite/verein/2984
Shandong Taishan,3182,https://www.transfermarkt.com/shandong-taishan/startseite/verein/3182
Luverdense,21599,https://www.transfermarkt.com/luverdense-esporte-clube-mt-/startseite/verein/21599
Nottingham Forest,703,https://www.transfermarkt.com/nottingham-forest/startseite/verein/703
Varzim,4297,https://www.transfermarkt.com/varzim-sc/startseite/verein/4297
Nieciecza,15906,https://www.transfermarkt.com/bruk-bet-termalica-nieciecza/startseite/verein/15906
Hamilton Acad.,2999,https://www.transfermarkt.com/hamilton-academical-fc/startseite/verein/2999
Grampus,1066,https://www.transfermarkt.com/nagoya-grampus/startseite/verein/1066
West Bromwich Albion,984,https://www.transfermarkt.com/west-bromwich-albion/startseite/verein/984
Midtjylland,865,https://www.transfermarkt.com/fc-midtjylland/startseite/verein/865
Guiseley,12658,https://www.transfermarkt.com/afc-guiseley/startseite/verein/12658
Dover Athletic,3936,https://www.transfermarkt.com/dover-athletic/startseite/verein/3936
Queens,1039,https://www.transfermarkt.com/queens-park-rangers/startseite/verein/1039
Wimbledon,3884,https://www.transfermarkt.com/afc-wimbledon/startseite/verein/3884
Billericay,7067,https://www.transfermarkt.com/billericay-town/startseite/verein/7067
Magdeburg,187,https://www.transfermarkt.com/1-fc-magdeburg/startseite/verein/187
Uerdingen,95,https://www.transfermarkt.com/kfc-uerdingen-05/startseite/verein/95
Heracles Almelo,1304,https://www.transfermarkt.com/heracles-almelo/startseite/verein/1304
Totton,20952,https://www.transfermarkt.com/afc-totton/startseite/verein/20952
Falkirk,1191,https://www.transfermarkt.com/falkirk-fc/startseite/verein/1191
Stirling Albion,3033,https://www.transfermarkt.com/stirling-albion-fc/startseite/verein/3033
Central Coast,6954,https://www.transfermarkt.com/central-coast-mariners/startseite/verein/6954
Dortmund II,17,https://www.transfermarkt.com/borussia-dortmund-ii/startseite/verein/17
Brommapojkarna,1092,https://www.transfermarkt.com/if-brommapojkarna/startseite/verein/1092
Landskrona,2294,https://www.transfermarkt.com/landskrona-bois/startseite/verein/2294
Alfreton Town,3721,https://www.transfermarkt.com/alfreton-town/startseite/verein/3721
FC Halifax Town,1127,https://www.transfermarkt.com/fc-halifax-town/startseite/verein/1127
Gyeongnam,16696,https://www.transfermarkt.com/gyeongnam-fc/startseite/verein/16696
Orange County,31068,https://www.transfermarkt.com/orange-county-sc/startseite/verein/31068
El Nacional,1143,https://www.transfermarkt.com/cd-el-nacional/startseite/verein/1143
St. Pauli,35,https://www.transfermarkt.com/fc-st-pauli/startseite/verein/35
Lamontville Golden Arrows,7011,https://www.transfermarkt.com/lamontville-golden-arrows/startseite/verein/7011
Assyriska,4380,https://www.transfermarkt.com/assyriska-ff/startseite/verein/4380
Dukla Prague,450,https://www.transfermarkt.com/fk-dukla-prag/startseite/verein/450
CF MontrÃ©al,4078,https://www.transfermarkt.com/club-de-foot-montreal/startseite/verein/4078
Pohang,311,https://www.transfermarkt.com/pohang-steelers/startseite/verein/311
Newcastle United,762,https://www.transfermarkt.com/newcastle-united/startseite/verein/762
Kashiwa Reysol,6632,https://www.transfermarkt.com/kashiwa-reysol/startseite/verein/6632
Suwon,3301,https://www.transfermarkt.com/suwon-samsung-bluewings/startseite/verein/3301
FC Anyang,38898,https://www.transfermarkt.com/fc-anyang/startseite/verein/38898
Anorthosis,3899,https://www.transfermarkt.com/anorthosis-famagusta/startseite/verein/3899
Gretna,24574,https://www.transfermarkt.com/gretna-fc-2008/startseite/verein/24574
Ãšjpest,708,https://www.transfermarkt.com/ujpest-fc/startseite/verein/708
Holstein Kiel,269,https://www.transfermarkt.com/holstein-kiel/startseite/verein/269
Slovan Liberec,697,https://www.transfermarkt.com/fc-slovan-liberec/startseite/verein/697
SlovÃ¡cko,5544,https://www.transfermarkt.com/1-fc-slovacko/startseite/verein/5544
MladÃ¡ Boleslav,5546,https://www.transfermarkt.com/fk-mlada-boleslav/startseite/verein/5546
Adanaspor,6,https://www.transfermarkt.com/adanaspor/startseite/verein/6
Slavia Prague,62,https://www.transfermarkt.com/sk-slavia-prag/startseite/verein/62
Shanghai Port,27190,https://www.transfermarkt.com/shanghai-port/startseite/verein/27190
Kocaelispor,120,https://www.transfermarkt.com/kocaelispor/startseite/verein/120
BanÃ­k Ostrava,377,https://www.transfermarkt.com/fc-banik-ostrau/startseite/verein/377
Beroe,6764,https://www.transfermarkt.com/pfc-beroe-stara-zagora/startseite/verein/6764
MetroStars,30583,https://www.transfermarkt.com/north-eastern-metro-stars/startseite/verein/30583
Varberg,10507,https://www.transfermarkt.com/varbergs-bois/startseite/verein/10507
Ã–stersund,9614,https://www.transfermarkt.com/ostersunds-fk/startseite/verein/9614
Spartak Subotica,15276,https://www.transfermarkt.com/fk-spartak-subotica/startseite/verein/15276
AGOVV,20325,https://www.transfermarkt.com/agovv-apeldoorn-amateure/startseite/verein/20325
Silkeborg,1177,https://www.transfermarkt.com/silkeborg-if/startseite/verein/1177
RWDM,54189,https://www.transfermarkt.com/rwd-molenbeek/startseite/verein/54189
AEL Limassol,786,https://www.transfermarkt.com/ael-limassol/startseite/verein/786
Boston United,3489,https://www.transfermarkt.com/boston-united/startseite/verein/3489
San Diego FC,114977,https://www.transfermarkt.com/san-diego-fc/startseite/verein/114977
Bellinzona,2047,https://www.transfermarkt.com/ac-bellinzona/startseite/verein/2047
FC Winterthur,242,https://www.transfermarkt.com/fc-winterthur/startseite/verein/242
Cannes,16803,https://www.transfermarkt.com/as-cannes-b/startseite/verein/16803
Austria Wien,14,https://www.transfermarkt.com/fk-austria-wien/startseite/verein/14
Austria Salzburg,11853,https://www.transfermarkt.com/sv-austria-salzburg/startseite/verein/11853
Ankaraspor,2944,https://www.transfermarkt.com/ankaraspor/startseite/verein/2944
NK Celje,710,https://www.transfermarkt.com/nk-celje/startseite/verein/710
Des Moines Menace,5065,https://www.transfermarkt.com/des-moines-menace/startseite/verein/5065
Rotor Volgograd,3609,https://www.transfermarkt.com/rotor-volgograd/startseite/verein/3609
Ajaccio,49984,https://www.transfermarkt.com/gfc-ajaccio-u19/startseite/verein/49984
FC Eindhoven,3892,https://www.transfermarkt.com/fc-eindhoven/startseite/verein/3892
Telstar,1434,https://www.transfermarkt.com/sc-telstar/startseite/verein/1434
Dorking Wand.,52299,https://www.transfermarkt.com/dorking-wanderers/startseite/verein/52299
Altrincham,2962,https://www.transfermarkt.com/altrincham-fc/startseite/verein/2962
Reading FC,1032,https://www.transfermarkt.com/fc-reading/startseite/verein/1032
Harborough,87938,https://www.transfermarkt.com/harborough-town-u18/startseite/verein/87938
Miami FC,42814,https://www.transfermarkt.com/miami-fc/startseite/verein/42814
HJK Helsinki,1008,https://www.transfermarkt.com/hjk-helsinki/startseite/verein/1008
Koblenz,45062,https://www.transfermarkt.com/fc-cosmos-koblenz/startseite/verein/45062
Chelmsford,3698,https://www.transfermarkt.com/chelmsford-city/startseite/verein/3698
Monterey Bay,87631,https://www.transfermarkt.com/monterey-bay-fc/startseite/verein/87631
Pirin Blagoevgrad,521,https://www.transfermarkt.com/ofk-pirin-blagoevgrad/startseite/verein/521
Limonest,51404,https://www.transfermarkt.com/fc-limonest/startseite/verein/51404
Wiener Neustadt,17444,https://www.transfermarkt.com/1-wiener-neustadter-sc/startseite/verein/17444
WSG Tirol,2446,https://www.transfermarkt.com/wsg-tirol/startseite/verein/2446
Bidvest Wits,10680,https://www.transfermarkt.com/bidvest-wits-fc/startseite/verein/10680
Timbers 2,46719,https://www.transfermarkt.com/portland-timbers-2/startseite/verein/46719
Limerick FC,4286,https://www.transfermarkt.com/limerick-fc/startseite/verein/4286
Proodeftiki,2675,https://www.transfermarkt.com/proodeftiki-neolea/startseite/verein/2675
Volendam,724,https://www.transfermarkt.com/fc-volendam/startseite/verein/724
Shelbourne FC,3909,https://www.transfermarkt.com/shelbourne-fc/startseite/verein/3909
Gangwon,21459,https://www.transfermarkt.com/gangwon-fc/startseite/verein/21459
Busan I'Park,2582,https://www.transfermarkt.com/busan-ipark/startseite/verein/2582
FC Khimki,3719,https://www.transfermarkt.com/fk-khimki/startseite/verein/3719
Real Madrid B,418,https://www.transfermarkt.com/real-madrid/startseite/verein/418
Sevilla,368,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368
Wolves,23106,https://www.transfermarkt.com/warri-wolves-fc/startseite/verein/23106
Dinamo,75231,https://www.transfermarkt.com/fk-makhachkala/startseite/verein/75231
Roma,12,https://www.transfermarkt.com/as-rom/startseite/verein/12
Montreal Impact,79533,https://www.transfermarkt.com/montreal-impact-reserves/startseite/verein/79533
Dijon,2969,https://www.transfermarkt.com/dijon-fco/startseite/verein/2969
Lazio,398,https://www.transfermarkt.com/lazio-rom/startseite/verein/398
Hebei Fortune,36630,https://www.transfermarkt.com/hebei-fc/startseite/verein/36630
Amiens,1416,https://www.transfermarkt.com/amiens-sc/startseite/verein/1416
Lens,826,https://www.transfermarkt.com/rc-lens/startseite/verein/826
AmÃ©rica,3631,https://www.transfermarkt.com/cf-america/startseite/verein/3631
Torino,416,https://www.transfermarkt.com/fc-turin/startseite/verein/416
CRB,89207,https://www.transfermarkt.com/clube-de-regatas-brasil-al-u20/startseite/verein/89207
QuerÃ©taro,4961,https://www.transfermarkt.com/queretaro-fc/startseite/verein/4961
LeÃ³n,4941,https://www.transfermarkt.com/club-leon-fc/startseite/verein/4941
Monterrey,2407,https://www.transfermarkt.com/cf-monterrey/startseite/verein/2407
Carpi,4102,https://www.transfermarkt.com/carpi-fc-1909/startseite/verein/4102
Eupen,8441,https://www.transfermarkt.com/fc-eupen/startseite/verein/8441
Padova,3037,https://www.transfermarkt.com/calcio-padova/startseite/verein/3037
NÃ¼rnberg,7366,https://www.transfermarkt.com/sc-germania-nurnberg/startseite/verein/7366
Puebla,5662,https://www.transfermarkt.com/puebla-fc/startseite/verein/5662
W Sydney,36100,https://www.transfermarkt.com/western-sydney-wanderers/startseite/verein/36100
Al-Riyadh SC,31008,https://www.transfermarkt.com/al-riad/startseite/verein/31008
CastellÃ³n,2502,https://www.transfermarkt.com/cd-castellon/startseite/verein/2502
Brighton,82028,https://www.transfermarkt.com/amex-brighton-fc/startseite/verein/82028
Al-Raed,22381,https://www.transfermarkt.com/al-raed/startseite/verein/22381
MalmÃ¶,46527,https://www.transfermarkt.com/mps-atletico-malmi/startseite/verein/46527
Oviedo,2497,https://www.transfermarkt.com/real-oviedo/startseite/verein/2497
Cagliari,1390,https://www.transfermarkt.com/cagliari-calcio/startseite/verein/1390
Bari,332,https://www.transfermarkt.com/ssc-bari/startseite/verein/332
Rennes,35199,https://www.transfermarkt.com/ta-rennes/startseite/verein/35199
Lyn,175,https://www.transfermarkt.com/lyn-oslo/startseite/verein/175
UNAM,7633,https://www.transfermarkt.com/unam-pumas/startseite/verein/7633
AtlÃ©tico,13,https://www.transfermarkt.com/atletico-madrid/startseite/verein/13
D.C. United,2440,https://www.transfermarkt.com/d-c-united/startseite/verein/2440
O'Higgins,11470,https://www.transfermarkt.com/cd-ohiggins/startseite/verein/11470
Cosenza,4031,https://www.transfermarkt.com/cosenza-calcio/startseite/verein/4031
Le Mans,1164,https://www.transfermarkt.com/le-mans-fc/startseite/verein/1164
Memphis,99975,https://www.transfermarkt.com/memphis-fc/startseite/verein/99975
Blackburn,164,https://www.transfermarkt.com/blackburn-rovers/startseite/verein/164
HÃ©rcules,7971,https://www.transfermarkt.com/hercules-alicante/startseite/verein/7971
